order_id,order_date,ship_date,shipping_days,customer_id,segment,region,state,city,order_sales,order_profit,order_quantity,order_line_count,order_avg_discount,order_has_loss_line,order_loss_line_count,order_margin
CA-2016-107783,2016-07-28,2016-07-29,1,OT-18730,Consumer,East,Pennsylvania,Bethlehem,177.45,-78.078,5,1,0.5,True,1,-0.44000000000000006
CA-2016-108105,2016-02-16,2016-02-23,7,GW-14605,Consumer,South,Kentucky,Henderson,318.08,34.9888,4,1,0.0,False,0,0.11
CA-2016-108735,2016-04-17,2016-04-21,4,JM-15535,Consumer,West,California,Lakewood,257.499,24.2352,3,1,0.15,False,0,0.09411764705882351
CA-2016-108875,2016-09-24,2016-10-01,7,CL-12700,Home Office,West,Colorado,Aurora,21.44,7.504,2,1,0.2,False,0,0.35
CA-2016-108987,2016-09-08,2016-09-10,2,AG-10675,Consumer,Central,Texas,Houston,2396.2656,-317.1528,4,1,0.32,True,1,-0.1323529411764706
CA-2016-109400,2016-05-02,2016-05-06,4,NR-18550,Consumer,Central,Texas,Amarillo,366.744,-110.0232,4,1,0.3,True,1,-0.3
CA-2016-109827,2016-12-25,2017-01-01,7,LW-16825,Corporate,West,Arizona,Phoenix,83.41300000000001,-19.9054,3,2,0.35,True,1,-0.23863666334983752
CA-2016-109869,2016-04-22,2016-04-29,7,TN-21040,Home Office,West,Arizona,Phoenix,1296.19,-807.4152,11,2,0.35,True,1,-0.622914233252841
CA-2016-109953,2016-07-14,2016-07-18,4,RB-19360,Consumer,West,California,San Francisco,30.8,10.164,4,1,0.0,False,0,0.32999999999999996
CA-2016-110009,2016-09-08,2016-09-13,5,TR-21325,Consumer,West,Washington,Seattle,43.13,14.6642,1,1,0.0,False,0,0.33999999999999997
CA-2016-110254,2016-08-04,2016-08-08,4,ML-17755,Home Office,South,Virginia,Suffolk,109.8,46.116,9,1,0.0,False,0,0.42
CA-2016-110366,2016-09-05,2016-09-07,2,JD-15895,Corporate,East,Pennsylvania,Philadelphia,82.8,10.35,2,1,0.2,False,0,0.125
CA-2016-110772,2016-11-20,2016-11-24,4,NZ-18565,Home Office,East,Ohio,Columbus,86.97,-48.7032,3,1,0.5,True,1,-0.56
CA-2016-110898,2016-03-06,2016-03-12,6,LC-16870,Consumer,Central,Illinois,Chicago,305.02,-294.09040000000005,7,2,0.55,True,2,-0.964167595567504
CA-2016-110975,2016-12-25,2016-12-30,5,DB-12970,Corporate,East,New York,New York City,1179.822,53.27839999999999,5,2,0.25,True,1,0.04515799840992963
CA-2016-111213,2016-04-01,2016-04-05,4,FP-14320,Consumer,East,New York,New York City,1317.492,292.776,6,1,0.1,False,0,0.22222222222222224
CA-2016-111682,2016-06-17,2016-06-18,1,TB-21055,Consumer,East,New York,Troy,319.41,7.098,5,1,0.1,False,0,0.02222222222222222
CA-2016-112102,2016-04-12,2016-04-16,4,BD-11605,Consumer,South,Virginia,Springfield,343.92,75.6624,4,1,0.0,False,0,0.22
CA-2016-112109,2016-07-08,2016-07-12,4,JE-15715,Consumer,West,Colorado,Broomfield,662.88,74.574,3,1,0.2,False,0,0.1125
CA-2016-112669,2016-04-14,2016-04-14,0,KT-16465,Consumer,West,Arizona,Glendale,933.536,105.0228,4,1,0.2,False,0,0.11250000000000002
CA-2016-112830,2016-06-06,2016-06-10,4,LP-17095,Consumer,East,Ohio,Fairfield,548.96,34.974,5,2,0.2,False,0,0.0637095598950743
CA-2016-113061,2016-04-22,2016-04-26,4,EL-13735,Home Office,Central,Missouri,Jefferson City,86.62,8.662,2,1,0.0,False,0,0.1
CA-2016-113082,2016-09-12,2016-09-16,4,MC-17590,Corporate,East,New York,Utica,40.48,14.5728,2,1,0.0,False,0,0.36000000000000004
CA-2016-113243,2016-06-10,2016-06-15,5,OT-18730,Consumer,West,California,Los Angeles,1335.68,-217.048,4,1,0.2,True,1,-0.1625
CA-2016-113341,2016-11-25,2016-11-29,4,MH-17455,Consumer,West,California,Los Angeles,194.352,19.4352,3,1,0.2,False,0,0.09999999999999999
CA-2016-113425,2016-11-21,2016-11-21,0,JK-16120,Home Office,East,New York,New York City,113.568,12.7764,2,1,0.2,False,0,0.1125
CA-2016-113621,2016-12-01,2016-12-05,4,JE-15745,Consumer,East,Maryland,Rockville,172.5,51.75,2,1,0.0,False,0,0.3
CA-2016-113656,2016-01-23,2016-01-29,6,CB-12415,Consumer,West,California,Los Angeles,59.99,21.5964,7,1,0.0,False,0,0.36
CA-2016-113726,2016-11-24,2016-12-01,7,SC-20680,Home Office,West,Washington,Seattle,82.26,33.7266,3,1,0.0,False,0,0.4099999999999999
CA-2016-113831,2016-05-30,2016-06-03,4,AH-10690,Corporate,South,Virginia,Springfield,2275.5,386.835,10,1,0.0,False,0,0.16999999999999998
CA-2016-113845,2016-11-20,2016-11-25,5,FA-14230,Corporate,South,Florida,Orlando,289.568,10.8588,2,1,0.2,False,0,0.037500000000000006
CA-2016-114307,2016-07-22,2016-07-26,4,MF-17665,Corporate,East,Maryland,Columbia,27.42,9.3228,3,1,0.0,False,0,0.34
CA-2016-114489,2016-12-05,2016-12-09,4,JE-16165,Corporate,Central,Wisconsin,Franklin,1951.84,585.552,8,1,0.0,False,0,0.30000000000000004
CA-2016-114601,2016-08-26,2016-09-02,7,AA-10480,Consumer,Central,Michigan,Detroit,447.84,98.5248,4,1,0.0,False,0,0.22
CA-2016-114727,2016-07-18,2016-07-24,6,LS-16945,Corporate,West,Colorado,Denver,1398.3600000000001,51.480000000000004,6,2,0.2,False,0,0.036814554192053546
CA-2016-114748,2016-10-09,2016-10-14,5,MZ-17335,Home Office,West,Arizona,Phoenix,169.568,0.0,2,1,0.2,False,0,0.0
CA-2016-114860,2016-12-22,2016-12-28,6,DN-13690,Consumer,West,California,Moreno Valley,884.6800000000001,213.16240000000002,10,2,0.0,False,0,0.24094859158113668
CA-2016-114951,2016-06-26,2016-07-03,7,DN-13690,Consumer,West,California,San Francisco,22.14,6.4206,3,1,0.0,False,0,0.29
CA-2016-114972,2016-11-03,2016-11-06,3,PF-19225,Consumer,West,California,Los Angeles,217.584,-29.9178,2,1,0.2,True,1,-0.13749999999999998
CA-2016-115378,2016-11-18,2016-11-23,5,AJ-10945,Consumer,Central,Michigan,Taylor,301.96,33.2156,2,1,0.0,False,0,0.11000000000000001
CA-2016-115574,2016-12-23,2016-12-24,1,BP-11185,Corporate,Central,Illinois,Chicago,141.372,-14.1372,2,1,0.3,True,1,-0.09999999999999999
CA-2016-115756,2016-09-05,2016-09-07,2,PK-19075,Consumer,Central,Michigan,Detroit,255.16,32.818799999999996,4,2,0.0,False,0,0.12862047342843705
CA-2016-115917,2016-05-20,2016-05-25,5,RB-19465,Home Office,West,California,Vallejo,1049.2,272.792,5,1,0.0,False,0,0.25999999999999995
CA-2016-116337,2016-11-07,2016-11-12,5,MC-17845,Consumer,Central,Texas,Dallas,44.46,-17.784,5,1,0.6,True,1,-0.39999999999999997
CA-2016-116547,2016-01-10,2016-01-17,7,KB-16585,Corporate,West,Washington,Seattle,79.92,34.3656,4,1,0.0,False,0,0.43
CA-2016-116596,2016-10-27,2016-10-31,4,BW-11200,Consumer,East,New York,New York City,427.644,80.7772,14,1,0.1,False,0,0.18888888888888888
CA-2016-116722,2016-11-11,2016-11-16,5,LP-17080,Consumer,West,California,San Francisco,493.11199999999997,10.9096,5,2,0.1,False,0,0.022123979947760348
CA-2016-116736,2016-01-17,2016-01-21,4,CC-12430,Home Office,East,New Hampshire,Concord,322.59,64.518,3,1,0.0,False,0,0.2
CA-2016-116799,2016-03-03,2016-03-06,3,JG-15310,Corporate,Central,Texas,Odessa,563.43,-56.343,5,1,0.3,True,1,-0.10000000000000002
CA-2016-116911,2016-09-15,2016-09-20,5,JD-16150,Corporate,West,Idaho,Twin Falls,1128.39,259.5297,3,1,0.0,False,0,0.22999999999999998
CA-2016-117590,2016-12-08,2016-12-10,2,GH-14485,Corporate,Central,Texas,Richardson,190.92,-147.963,5,1,0.6,True,1,-0.775
CA-2016-117681,2016-04-09,2016-04-14,5,HF-14995,Consumer,West,California,Los Angeles,556.665,6.549,5,1,0.15,False,0,0.011764705882352943
CA-2016-117912,2016-02-04,2016-02-08,4,TB-21520,Consumer,West,Arizona,Sierra Vista,14.368,3.9512,2,1,0.2,False,0,0.275
CA-2016-118052,2016-05-06,2016-05-10,4,BE-11455,Home Office,East,Ohio,Lorain,54.712,11.6263,7,1,0.2,False,0,0.2125
CA-2016-118073,2016-08-12,2016-08-16,4,CS-12490,Corporate,South,Florida,Lakeland,562.2925,-255.5875,7,1,0.45,True,1,-0.45454545454545453
CA-2016-118129,2016-12-19,2016-12-21,2,CL-12565,Consumer,East,Pennsylvania,Reading,303.92,-30.392,5,1,0.2,True,1,-0.09999999999999999
CA-2016-118332,2016-12-16,2016-12-23,7,PK-19075,Consumer,West,California,Apple Valley,563.92,7.049,5,1,0.2,False,0,0.012500000000000002
CA-2016-118514,2016-02-03,2016-02-10,7,LC-17050,Consumer,South,Kentucky,Richmond,866.4,225.264,4,1,0.0,False,0,0.26
CA-2016-118745,2016-06-11,2016-06-16,5,SV-20365,Consumer,West,California,Los Angeles,902.712,33.8517,3,1,0.2,False,0,0.0375
CA-2016-118759,2016-11-14,2016-11-17,3,MB-17305,Consumer,East,New York,New York City,408.006,72.5344,2,1,0.1,False,0,0.1777777777777778
CA-2016-118899,2016-03-22,2016-03-22,0,MC-17275,Consumer,West,Washington,Seattle,167.888,14.6902,7,1,0.2,False,0,0.08750000000000001
CA-2016-119074,2016-03-27,2016-03-31,4,DS-13180,Corporate,South,Georgia,Columbus,60.16,19.8808,5,2,0.0,False,0,0.33046542553191494
CA-2016-119165,2016-10-31,2016-11-06,6,BD-11320,Consumer,East,Pennsylvania,Philadelphia,492.835,-14.081,5,1,0.3,True,1,-0.02857142857142857
CA-2016-119186,2016-05-26,2016-05-26,0,MS-17710,Consumer,Central,Texas,Fort Worth,388.43,-88.784,5,1,0.3,True,1,-0.2285714285714286
CA-2016-119641,2016-09-22,2016-09-26,4,CS-12250,Corporate,Central,Wisconsin,Green Bay,18.96,7.584,2,1,0.0,False,0,0.39999999999999997
CA-2016-119865,2016-06-21,2016-06-26,5,AS-10090,Consumer,East,New York,New York City,353.568,-44.196,2,1,0.2,True,1,-0.125
CA-2016-119935,2016-11-10,2016-11-14,4,KM-16225,Corporate,Central,Missouri,Springfield,37.3,17.158,2,1,0.0,False,0,0.4600000000000001
CA-2016-119963,2016-11-18,2016-11-22,4,SN-20710,Home Office,Central,Texas,Pasadena,255.108,-18.222,6,1,0.3,True,1,-0.07142857142857144
CA-2016-120005,2016-03-03,2016-03-03,0,TS-21160,Corporate,West,California,San Francisco,35.28,11.9952,3,1,0.0,False,0,0.34
CA-2016-120250,2016-09-19,2016-09-22,3,AP-10720,Home Office,East,Pennsylvania,Philadelphia,25.632,3.8448,3,1,0.2,False,0,0.15
CA-2016-120355,2016-09-18,2016-09-25,7,MM-17260,Consumer,East,New York,New Rochelle,692.5020000000001,166.5056,5,2,0.05,False,0,0.24044060522568883
CA-2016-120369,2016-10-28,2016-10-28,0,VB-21745,Corporate,East,New York,Rochester,756.8,75.68,5,1,0.0,False,0,0.10000000000000002
CA-2016-120530,2016-04-07,2016-04-12,5,Dl-13600,Corporate,East,New York,New York City,658.746,146.388,3,1,0.1,False,0,0.22222222222222224
CA-2016-120824,2016-06-12,2016-06-16,4,AW-10930,Home Office,Central,Texas,Houston,386.356,-123.77080000000001,4,2,0.44999999999999996,True,2,-0.32035428464939075
CA-2016-120873,2016-10-27,2016-11-01,5,BW-11200,Consumer,South,Virginia,Hampton,290.98,75.6548,1,1,0.0,False,0,0.25999999999999995
CA-2016-121370,2016-11-14,2016-11-19,5,EB-14110,Consumer,East,Pennsylvania,Philadelphia,428.634,-12.002400000000002,6,2,0.25,True,1,-0.028001511779280227
CA-2016-121447,2016-02-21,2016-02-22,1,EA-14035,Corporate,East,New York,New York City,135.8,66.542,7,1,0.0,False,0,0.49
CA-2016-122017,2016-12-29,2017-01-02,4,CD-11920,Consumer,Central,Kansas,Wichita,70.56,23.9904,6,1,0.0,False,0,0.34
CA-2016-122063,2016-12-03,2016-12-07,4,MM-17920,Consumer,Central,Indiana,Richmond,611.94,112.8474,3,2,0.0,False,0,0.18440925580939305
CA-2016-122392,2016-07-22,2016-07-27,5,CJ-12010,Consumer,East,Pennsylvania,Allentown,11.648,3.3488,2,1,0.2,False,0,0.28750000000000003
CA-2016-122448,2016-06-09,2016-06-14,5,DB-13210,Consumer,West,California,San Francisco,122.352,13.7646,3,1,0.2,False,0,0.11249999999999999
CA-2016-122511,2016-03-11,2016-03-11,0,BT-11485,Home Office,East,Pennsylvania,Philadelphia,30.336,9.48,4,1,0.2,False,0,0.31250000000000006
CA-2016-122581,2016-08-21,2016-08-25,4,JK-15370,Consumer,East,New York,New York City,573.174,63.686,7,1,0.1,False,0,0.11111111111111112
CA-2016-122903,2016-05-27,2016-05-29,2,LA-16780,Corporate,Central,Michigan,Detroit,3504.9,700.98,5,1,0.0,False,0,0.2
CA-2016-123050,2016-04-04,2016-04-08,4,BC-11125,Home Office,East,New York,Troy,82.64,7.4376,2,1,0.0,False,0,0.09
CA-2016-123120,2016-09-04,2016-09-08,4,CV-12295,Consumer,East,New York,New York City,63.94,24.9366,1,1,0.0,False,0,0.39
CA-2016-123274,2016-02-19,2016-02-24,5,GT-14710,Consumer,East,New York,New York City,44.46,14.6718,2,1,0.0,False,0,0.32999999999999996
CA-2016-123337,2016-09-16,2016-09-22,6,KD-16495,Corporate,West,California,San Jose,273.666,-12.8784,2,1,0.15,True,1,-0.047058823529411764
CA-2016-123512,2016-06-17,2016-06-19,2,MV-18190,Consumer,West,California,Los Angeles,239.666,14.098,2,1,0.15,False,0,0.05882352941176471
CA-2016-123533,2016-11-24,2016-11-30,6,SC-20050,Home Office,South,Florida,Hialeah,339.92,8.498,5,1,0.2,False,0,0.024999999999999998
CA-2016-123540,2016-04-02,2016-04-06,4,DJ-13420,Corporate,Central,Wisconsin,Milwaukee,1454.9,378.274,5,1,0.0,False,0,0.26
CA-2016-123806,2016-11-24,2016-11-27,3,LA-16780,Corporate,East,Maryland,Baltimore,207.76,85.1816,4,1,0.0,False,0,0.41000000000000003
CA-2016-123946,2016-09-12,2016-09-17,5,AJ-10795,Corporate,South,Virginia,Springfield,1059.12,307.1448,4,1,0.0,False,0,0.29
CA-2016-124016,2016-09-23,2016-09-26,3,JS-15940,Home Office,East,Ohio,Lancaster,28.0,7.7,4,1,0.2,False,0,0.275
CA-2016-124100,2016-03-31,2016-04-06,6,EH-13990,Consumer,East,New York,New York City,327.996,54.666,6,1,0.1,False,0,0.16666666666666666
CA-2016-124233,2016-04-08,2016-04-14,6,CK-12595,Consumer,West,California,Los Angeles,24.7,10.374,5,1,0.0,False,0,0.42000000000000004
CA-2016-124506,2016-11-11,2016-11-17,6,BB-11545,Corporate,Central,Illinois,Chicago,47.992,-2.0568,2,1,0.3,True,1,-0.04285714285714286
CA-2016-124590,2016-11-12,2016-11-16,4,SP-20920,Consumer,East,Ohio,Parma,3461.248,-33.9078,18,3,0.3,True,2,-0.009796408694205096
CA-2016-124772,2016-12-05,2016-12-06,1,JG-15160,Consumer,South,Kentucky,Murray,191.82,74.8098,3,1,0.0,False,0,0.39
CA-2016-124793,2016-03-14,2016-03-16,2,MM-18280,Corporate,West,Washington,Seattle,196.784,-22.1382,2,1,0.2,True,1,-0.11250000000000002
CA-2016-125017,2016-02-06,2016-02-11,5,KB-16240,Corporate,South,Tennessee,Chattanooga,132.224,-18.1808,4,1,0.2,True,1,-0.1375
CA-2016-125080,2016-10-21,2016-10-26,5,VW-21775,Corporate,East,Ohio,Lakewood,661.176,-231.4116,2,1,0.4,True,1,-0.35
CA-2016-125087,2016-04-18,2016-04-23,5,TH-21115,Corporate,Central,Texas,Houston,472.252,-160.6094,9,2,0.44999999999999996,True,2,-0.3400925776915714
CA-2016-125724,2016-09-22,2016-09-27,5,SM-20950,Corporate,West,Colorado,Broomfield,68.432,8.554,7,1,0.2,False,0,0.125
CA-2016-126004,2016-12-04,2016-12-05,1,BM-11140,Consumer,East,New York,New York City,113.79,20.4822,3,1,0.0,False,0,0.18
CA-2016-126158,2016-07-25,2016-07-31,6,SC-20095,Consumer,West,California,Costa Mesa,566.628,122.82979999999999,15,3,0.06666666666666667,False,0,0.21677326217553666
CA-2016-126165,2016-05-05,2016-05-07,2,AH-10465,Consumer,West,California,San Francisco,71.088,-1.7772,2,1,0.2,True,1,-0.025
CA-2016-126543,2016-01-09,2016-01-13,4,MF-17665,Corporate,East,Ohio,Toledo,15.168,3.792,2,1,0.2,False,0,0.25
CA-2016-126627,2016-10-10,2016-10-12,2,WB-21850,Consumer,Central,Texas,La Porte,14.0,-6.3,4,1,0.6,True,1,-0.45
CA-2016-126732,2016-09-02,2016-09-06,4,LR-16915,Consumer,West,California,Los Angeles,663.4079999999999,59.6808,12,2,0.1,False,0,0.08996092902105493
CA-2016-126858,2016-11-19,2016-11-23,4,JM-15265,Corporate,West,Washington,Seattle,31.96,1.598,2,1,0.0,False,0,0.05
CA-2016-127138,2016-03-12,2016-03-15,3,DK-13225,Corporate,West,California,San Francisco,770.352,77.0352,3,1,0.2,False,0,0.1
CA-2016-127236,2016-03-29,2016-04-02,4,TB-21595,Consumer,East,Ohio,Springfield,299.975,-167.986,5,1,0.5,True,1,-0.5599999999999999
CA-2016-127243,2016-11-28,2016-12-04,6,DS-13180,Corporate,East,Pennsylvania,Philadelphia,347.802,-24.843,7,1,0.3,True,1,-0.07142857142857142
CA-2016-127670,2016-03-20,2016-03-24,4,RD-19660,Home Office,Central,Missouri,Saint Peters,697.16,146.4036,4,1,0.0,False,0,0.21000000000000002
CA-2016-127985,2016-04-01,2016-04-05,4,DB-12910,Home Office,South,Georgia,Columbus,7.04,3.0976,4,1,0.0,False,0,0.44
CA-2016-128223,2016-06-14,2016-06-14,0,EB-13705,Corporate,West,California,Anaheim,1293.488,80.843,7,1,0.2,False,0,0.0625
CA-2016-128594,2016-08-26,2016-08-29,3,DJ-13510,Corporate,West,California,San Diego,1603.136,100.196,4,1,0.2,False,0,0.0625
CA-2016-128706,2016-02-27,2016-03-02,4,DW-13540,Consumer,Central,Texas,Houston,16.192,-6.8816,2,1,0.6,True,1,-0.425
CA-2016-128818,2016-05-07,2016-05-11,4,CJ-12010,Consumer,East,New York,New York City,506.444,87.0544,12,2,0.05,False,0,0.17189343737905868
CA-2016-128916,2016-08-18,2016-08-20,2,MA-17560,Home Office,Central,Texas,Houston,14.896,-5.9584,7,2,0.6,True,2,-0.39999999999999997
CA-2016-128972,2016-11-13,2016-11-17,4,TS-21430,Corporate,Central,Oklahoma,Oklahoma City,30.36,13.0548,4,1,0.0,False,0,0.43
CA-2016-129126,2016-12-14,2016-12-19,5,PK-19075,Consumer,East,New York,New York City,396.92,198.46,4,1,0.0,False,0,0.5
CA-2016-129280,2016-05-03,2016-05-05,2,SM-20905,Consumer,East,Ohio,Newark,51.968,10.3936,2,1,0.2,False,0,0.19999999999999998
CA-2016-129630,2016-09-04,2016-09-04,0,IM-15055,Consumer,West,California,San Francisco,24.27,8.7372,3,1,0.0,False,0,0.36
CA-2016-129728,2016-05-30,2016-06-06,7,JG-15310,Corporate,West,California,Los Angeles,167.84,11.7488,8,1,0.0,False,0,0.06999999999999999
CA-2016-129847,2016-09-02,2016-09-04,2,TA-21385,Home Office,Central,Illinois,Chicago,84.272,-75.8448,2,1,0.6,True,1,-0.9
CA-2016-129861,2016-06-17,2016-06-23,6,DM-13345,Corporate,East,New York,Rochester,376.866,-213.5574,3,1,0.4,True,1,-0.5666666666666667
CA-2016-129868,2016-12-26,2016-12-31,5,MC-18130,Corporate,West,California,Los Angeles,1049.064,28.363500000000002,6,2,0.2,True,1,0.02703695866029146
CA-2016-130050,2016-07-16,2016-07-18,2,MC-17425,Corporate,Central,Texas,Houston,9.552,-3.8208,3,1,0.6,True,1,-0.4
CA-2016-130288,2016-11-26,2016-11-30,4,DK-13225,Corporate,East,New York,New York City,313.176,-120.0508,2,1,0.4,True,1,-0.38333333333333336
CA-2016-130393,2016-12-01,2016-12-03,2,JM-15865,Consumer,Central,Texas,San Angelo,333.676,-18.9628,7,2,0.3,True,2,-0.056829978781812306
CA-2016-130407,2016-09-02,2016-09-06,4,KD-16270,Consumer,East,New York,New York City,39.98,9.995,2,1,0.0,False,0,0.25
CA-2016-130638,2016-05-16,2016-05-19,3,SC-20095,Consumer,West,California,Los Angeles,282.84,19.7988,4,1,0.0,False,0,0.07
CA-2016-130799,2016-11-11,2016-11-16,5,BK-11260,Consumer,West,California,San Francisco,6.96,2.2272,4,1,0.0,False,0,0.32
CA-2016-130820,2016-11-15,2016-11-15,0,ON-18715,Corporate,South,North Carolina,Burlington,630.024,-199.5076,4,1,0.4,True,1,-0.31666666666666665
CA-2016-130911,2016-03-24,2016-03-26,2,DC-12850,Consumer,East,Ohio,Cleveland,301.47,-241.176,3,1,0.5,True,1,-0.7999999999999999
CA-2016-130946,2016-04-08,2016-04-12,4,ZC-21910,Consumer,Central,Texas,Houston,95.984,-4.1136,4,1,0.3,True,1,-0.04285714285714286
CA-2016-131205,2016-09-04,2016-09-08,4,AA-10645,Consumer,South,Kentucky,Georgetown,42.6,16.614,3,1,0.0,False,0,0.39
CA-2016-131289,2016-12-08,2016-12-14,6,SP-20620,Corporate,West,California,San Francisco,1421.664,-195.4788,6,1,0.2,True,1,-0.1375
CA-2016-131296,2016-10-04,2016-10-09,5,MS-17830,Consumer,East,Maryland,Baltimore,239.372,-23.9372,2,1,0.3,True,1,-0.09999999999999999
CA-2016-131737,2016-03-17,2016-03-17,0,GZ-14470,Consumer,East,Maryland,Columbia,971.5,252.59,5,1,0.0,False,0,0.26
CA-2016-132066,2016-10-16,2016-10-20,4,NB-18655,Corporate,East,New York,New York City,142.182,-37.9152,1,1,0.4,True,1,-0.26666666666666666
CA-2016-132304,2016-06-14,2016-06-18,4,AR-10825,Corporate,West,Washington,Seattle,1115.17,334.551,7,1,0.0,False,0,0.3
CA-2016-132829,2016-12-23,2016-12-26,3,LA-16780,Corporate,Central,Texas,Houston,2.328,-0.7566,2,1,0.6,True,1,-0.32500000000000007
CA-2016-132990,2016-08-01,2016-08-03,2,KM-16660,Consumer,East,Pennsylvania,Philadelphia,19.312,3.1382,2,1,0.2,False,0,0.16249999999999998
CA-2016-133368,2016-01-14,2016-01-20,6,AG-10675,Consumer,South,North Carolina,Concord,315.776,31.5776,8,1,0.2,False,0,0.09999999999999999
CA-2016-133550,2016-07-31,2016-08-06,6,KL-16645,Consumer,Central,Michigan,Detroit,272.94,30.0234,3,1,0.0,False,0,0.11
CA-2016-133697,2016-10-20,2016-10-24,4,CM-12445,Consumer,Central,Texas,Houston,56.686,-14.5764,1,1,0.3,True,1,-0.2571428571428571
CA-2016-133795,2016-12-18,2016-12-24,6,JE-15475,Consumer,West,California,San Diego,39.92,11.1776,4,1,0.0,False,0,0.27999999999999997
CA-2016-133935,2016-09-18,2016-09-22,4,JW-15220,Corporate,West,California,San Diego,1687.096,-49.5239,11,2,0.2,True,1,-0.029354523986779648
CA-2016-134138,2016-02-16,2016-02-20,4,JD-15790,Consumer,East,New Jersey,Belleville,227.96,36.4736,2,1,0.0,False,0,0.15999999999999998
CA-2016-134180,2016-11-03,2016-11-07,4,JP-16135,Home Office,East,Pennsylvania,Philadelphia,470.155,-13.433,7,1,0.3,True,1,-0.028571428571428574
CA-2016-134334,2016-02-14,2016-02-15,1,DK-13090,Consumer,East,Maryland,Clinton,560.991,-42.5334,9,2,0.15,True,1,-0.07581832863628829
CA-2016-134516,2016-09-20,2016-09-25,5,FM-14215,Corporate,South,North Carolina,Greensboro,115.47999999999999,-10.001100000000001,3,2,0.2,True,1,-0.08660460685833046
CA-2016-134789,2016-04-08,2016-04-15,7,CK-12325,Home Office,South,Arkansas,Hot Springs,159.92,31.984,4,1,0.0,False,0,0.20000000000000004
CA-2016-134936,2016-12-19,2016-12-25,6,ES-14080,Corporate,West,Arizona,Tucson,455.97,-218.8656,6,1,0.5,True,1,-0.48
CA-2016-135265,2016-07-07,2016-07-09,2,CC-12370,Consumer,West,California,Los Angeles,287.968,-3.5996,4,1,0.2,True,1,-0.012499999999999999
CA-2016-136301,2016-03-13,2016-03-15,2,EH-13765,Corporate,West,California,San Francisco,28.28,7.3528,2,1,0.0,False,0,0.26
CA-2016-136322,2016-10-21,2016-10-26,5,AP-10720,Home Office,South,Florida,Fort Lauderdale,45.568,9.6832,2,1,0.2,False,0,0.2125
CA-2016-136329,2016-07-09,2016-07-13,4,JD-15895,Corporate,East,New York,New York City,573.286,87.40960000000001,6,2,0.05,False,0,0.15247119238913914
CA-2016-136371,2016-03-19,2016-03-21,2,SV-20935,Consumer,East,New York,Oceanside,35.3,13.7996,5,2,0.0,False,0,0.3909235127478754
CA-2016-136406,2016-04-15,2016-04-17,2,BD-11320,Consumer,West,California,San Francisco,1121.568,0.0,2,1,0.2,False,0,0.0
CA-2016-136434,2016-12-01,2016-12-07,6,RD-19480,Consumer,Central,Indiana,Richmond,17.31,5.193,3,1,0.0,False,0,0.3
CA-2016-136595,2016-09-05,2016-09-07,2,EM-13825,Corporate,Central,Texas,Houston,21.204,-11.6622,3,1,0.6,True,1,-0.55
CA-2016-136686,2016-12-12,2016-12-16,4,RF-19840,Consumer,West,California,Pasadena,383.64,122.7648,6,1,0.0,False,0,0.32
